h2_p	N_causal_SNPs	vr	freq_r	k	N_samples	seed	median_mut	median_ref	p_wilcox	h2_rare	penetrance	h2_poly_est	var_y	mean_prs	mean_prs_cases	r_prs_est_with_rv	r_prs_est_without_rv	mean_prs_cases_est_with_rv	mean_prs_cases_est_without_rv
0.3	100	0.05	0.01	0.05	20000	43	0.153679087	0.635567236	0.000215601	0.05	0.508474576	0.246071195	1	-2.74E-17	0.537516123	0.949335898	0.95011208	0.09797631	0.1514582
0.3	100	0.05	0.01	0.05	20000	44	0.308086631	0.46869406	0.08210303	0.05	0.411764706	0.248050036	1	4.27E-17	0.452622605	0.950183374	0.946874324	0.044922994	0.095330123
0.3	100	0.05	0.01	0.05	20000	45	0.170928207	0.434691683	0.001287295	0.05	0.5625	0.244929003	1	2.91E-17	0.473907684	0.94838062	0.952339063	0.047766534	0.106357393
0.3	100	0.05	0.01	0.05	20000	46	0.140988464	0.662049223	2.70E-06	0.05	0.547169811	0.255888686	1	-2.55E-17	0.55332479	0.927574988	0.926840443	0.043971242	0.104916852
0.3	100	0.05	0.01	0.05	20000	47	0.340206376	0.578843138	0.015071798	0.05	0.403508772	0.244472016	1	-3.77E-17	0.554323765	0.947414966	0.948655452	0.054077009	0.106414567
0.3	100	0.05	0.01	0.05	20000	48	0.227235794	0.459260706	0.002807847	0.05	0.595744681	0.232849091	1	1.82E-17	0.425738846	0.947740853	0.947035484	0.093396132	0.143336182
0.3	100	0.05	0.01	0.05	20000	49	0.131860153	0.558368304	1.88E-05	0.05	0.622641509	0.248470807	1	-4.12E-17	0.454346866	0.946559478	0.946390196	-0.029854603	0.024104171
0.3	100	0.05	0.01	0.05	20000	50	0.299317711	0.51372671	0.01103455	0.05	0.409836066	0.248622094	1	-1.83E-17	0.499422192	0.956067566	0.953583725	0.037665906	0.092164174
0.3	100	0.05	0.01	0.05	20000	51	0.021675013	0.562139394	1.25E-08	0.05	0.441176471	0.250615262	1	4.01E-18	0.482673465	0.936865331	0.929216893	-0.071987771	-0.008185423
0.3	100	0.05	0.01	0.05	20000	52	0.110012768	0.601055718	1.84E-08	0.05	0.551724138	0.248463211	1	1.23E-17	0.5295035	0.944244044	0.942171708	0.060431355	0.120245698
0.3	100	0.05	0.01	0.05	20000	53	0.124896727	0.482808938	0.00092901	0.05	0.538461538	0.244274537	1	1.49E-18	0.447504198	0.953523573	0.950283606	0.032636445	0.09648263
0.3	100	0.05	0.01	0.05	20000	54	0.113155007	0.538280557	3.37E-07	0.05	0.586206897	0.247064404	1	-3.41E-17	0.46082911	0.941526584	0.936499218	0.048470563	0.11381725
0.3	100	0.05	0.01	0.05	20000	55	0.271080432	0.595312907	0.000996165	0.05	0.551724138	0.236517037	1	1.92E-17	0.475568757	0.941234637	0.942125669	0.086048699	0.13043588
0.3	100	0.05	0.01	0.05	20000	56	0.16142613	0.614304398	3.86E-05	0.05	0.627118644	0.238190192	1	1.47E-17	0.525842414	0.942285443	0.941030049	0.112706652	0.183316442
0.3	100	0.05	0.01	0.05	20000	57	0.196524826	0.581719135	0.008496718	0.05	0.402597403	0.243826833	1	-4.39E-17	0.484777676	0.939485842	0.937093058	0.056676426	0.115056695
0.3	100	0.05	0.01	0.05	20000	58	0.254161581	0.648829194	4.88E-06	0.05	0.518518519	0.244848307	1	8.77E-17	0.574768544	0.962451735	0.963472161	-0.070467273	-0.011932401
0.3	100	0.05	0.01	0.05	20000	59	0.162749967	0.509747125	0.00010105	0.05	0.467741935	0.245395672	1	-2.63E-17	0.466079065	0.943743066	0.943422577	-0.02207602	0.017873711
0.3	100	0.05	0.01	0.05	20000	60	0.309116872	0.50093107	0.038035813	0.05	0.41509434	0.251106779	1	5.29E-17	0.475716128	0.954825676	0.953370423	0.057410268	0.103282358
0.3	100	0.05	0.01	0.05	20000	61	0.197025759	0.51939833	0.003321877	0.05	0.537037037	0.248523256	1	-1.01E-17	0.476023735	0.952404186	0.949881159	0.001337819	0.065599908
0.3	100	0.05	0.01	0.05	20000	62	0.139658168	0.558373076	6.22E-06	0.05	0.589285714	0.252826708	1	-1.70E-17	0.477345147	0.947107219	0.948766308	-0.010432265	0.051723425
0.3	100	0.05	0.01	0.05	20000	63	0.041787874	0.556960068	2.37E-07	0.05	0.5	0.250417868	1	-1.32E-17	0.424614746	0.946290906	0.945484531	-0.116871607	-0.051529964
0.3	100	0.05	0.01	0.05	20000	64	0.106594884	0.501622111	0.002511071	0.05	0.461538462	0.247192324	1	6.64E-17	0.499685308	0.965270097	0.961780369	-0.038752089	0.003752937
0.3	100	0.05	0.01	0.05	20000	65	0.204571169	0.538186216	0.000651231	0.05	0.637931034	0.243474709	1	-1.67E-17	0.461083877	0.950063838	0.949744261	0.117267581	0.173352239
0.3	100	0.05	0.01	0.05	20000	66	0.194398834	0.599975206	0.000300284	0.05	0.451612903	0.251715721	1	1.28E-17	0.49851127	0.948036226	0.947882518	-0.101560828	-0.037554963
0.3	100	0.05	0.01	0.05	20000	67	0.145055543	0.529536402	0.000361337	0.05	0.528301887	0.242325882	1	-1.97E-17	0.490406908	0.940690265	0.937154104	0.174775495	0.230336682
0.3	100	0.05	0.01	0.05	20000	68	0.180384113	0.583038529	3.77E-05	0.05	0.580645161	0.247188215	1	-2.58E-17	0.499063009	0.944504696	0.939815959	0.097307809	0.149862333
0.3	100	0.05	0.01	0.05	20000	69	0.224828222	0.549561327	0.00097207	0.05	0.456521739	0.251719574	1	4.72E-19	0.525226339	0.959074443	0.953823076	-0.102157564	-0.040558968
0.3	100	0.05	0.01	0.05	20000	70	0.36111031	0.57666596	0.012552578	0.05	0.462962963	0.246077911	1	1.12E-17	0.53961436	0.956045541	0.954661741	0.026328123	0.087520251
0.3	100	0.05	0.01	0.05	20000	71	0.127758879	0.577839566	0.000562004	0.05	0.396825397	0.239235066	1	-1.79E-17	0.464661658	0.932221894	0.929753424	0.049544837	0.100280033
0.3	100	0.05	0.01	0.05	20000	72	0.184567376	0.443829297	0.001222951	0.05	0.457627119	0.252208926	1	-3.75E-17	0.414386136	0.948731041	0.94560196	0.011211839	0.06160189
0.3	100	0.05	0.01	0.05	20000	73	0.135479631	0.520583187	1.63E-05	0.05	0.52238806	0.244663169	1	-4.23E-17	0.445268953	0.941881249	0.93780183	0.0491362	0.104413655
0.3	100	0.05	0.01	0.05	20000	74	0.340965057	0.549242809	0.0004579	0.05	0.574074074	0.251886441	1	-2.30E-17	0.501508547	0.946566305	0.946750215	0.008348023	0.04394997
0.3	100	0.05	0.01	0.05	20000	75	0.203544695	0.539759449	7.13E-05	0.05	0.466666667	0.24018104	1	3.67E-17	0.501418862	0.952532682	0.946357112	-0.029111201	0.026417482
0.3	100	0.05	0.01	0.05	20000	76	0.179046345	0.574141658	4.32E-05	0.05	0.435483871	0.244865014	1	2.24E-17	0.516158643	0.957827617	0.952819672	0.016035468	0.066135402
0.3	100	0.05	0.01	0.05	20000	77	0.14438382	0.570675609	7.55E-05	0.05	0.5	0.244617845	1	-3.92E-17	0.481716919	0.942988654	0.939808707	0.048544662	0.099129979
0.3	100	0.05	0.01	0.05	20000	78	0.256858769	0.568801877	9.03E-05	0.05	0.5	0.248704398	1	-5.47E-18	0.498147288	0.954366895	0.950663105	0.045784765	0.104877643
0.3	100	0.05	0.01	0.05	20000	79	0.122830398	0.519927723	0.000160507	0.05	0.5	0.251082011	1	-1.95E-17	0.476194732	0.958347596	0.953950213	0.052437916	0.106490226
0.3	100	0.05	0.01	0.05	20000	80	0.211019956	0.536446939	0.000680985	0.05	0.561403509	0.245427621	1	3.50E-17	0.456491369	0.951069388	0.947177838	0.08112542	0.148281833
0.3	100	0.05	0.01	0.05	20000	81	0.299680984	0.591227764	0.000792635	0.05	0.6	0.245291436	1	-2.00E-17	0.517076483	0.941902635	0.941339856	0.128631596	0.18642551
0.3	100	0.05	0.01	0.05	20000	82	0.257930946	0.509988785	0.002089271	0.05	0.5	0.242945973	1	4.46E-17	0.459968656	0.940341527	0.938443855	-0.018872758	0.046485908
0.3	100	0.05	0.01	0.05	20000	83	0.126123918	0.580169817	3.40E-05	0.05	0.470588235	0.25099194	1	-1.70E-17	0.544444634	0.952512581	0.9495928	-0.093993146	-0.033775706
0.3	100	0.05	0.01	0.05	20000	84	0.156287527	0.568642524	6.07E-05	0.05	0.454545455	0.248990671	1	-3.10E-17	0.48963373	0.951022975	0.950857383	0.025210093	0.075074311
0.3	100	0.05	0.01	0.05	20000	85	0.145683026	0.551882726	0.00095089	0.05	0.462686567	0.241537157	1	1.95E-17	0.477004296	0.953792429	0.949389215	0.061256094	0.113019918
0.3	100	0.05	0.01	0.05	20000	86	0.290736313	0.587792089	2.90E-05	0.05	0.507462687	0.256496442	1	6.63E-18	0.524161757	0.957999588	0.954091486	0.051406301	0.121526909
0.3	100	0.05	0.01	0.05	20000	87	0.110002688	0.600194942	7.64E-08	0.05	0.566666667	0.244842156	1	-1.69E-18	0.491625284	0.934733709	0.927842326	0.016476941	0.076512129
0.3	100	0.05	0.01	0.05	20000	88	0.28706243	0.609050753	0.002358218	0.05	0.527272727	0.236542582	1	9.14E-18	0.520871234	0.94035054	0.941280725	0.12872329	0.190330343
0.3	100	0.05	0.01	0.05	20000	89	0.073492164	0.571865853	0.000218749	0.05	0.464285714	0.240484128	1	5.43E-17	0.458327928	0.960155575	0.958723462	0.001945136	0.056094076
0.3	100	0.05	0.01	0.05	20000	90	0.127426271	0.59520209	1.81E-05	0.05	0.485294118	0.246985604	1	-6.42E-18	0.482249987	0.960691556	0.953269378	0.056122904	0.111390173
0.3	100	0.05	0.01	0.05	20000	91	0.288039752	0.464008677	0.035097057	0.05	0.576923077	0.251171103	1	-2.24E-17	0.452132718	0.937541837	0.933319807	0.000992047	0.062175961
0.3	100	0.05	0.01	0.05	20000	92	0.22637187	0.568329626	0.000422564	0.05	0.507936508	0.242959497	1	1.12E-17	0.475437937	0.949442642	0.947475575	0.090191942	0.147215042
0.3	100	0.05	0.01	0.05	20000	93	0.248789503	0.643174063	2.49E-06	0.05	0.629032258	0.258713221	1	-4.56E-17	0.519412832	0.945714941	0.942894765	0.059512889	0.112400112
0.3	100	0.05	0.01	0.05	20000	94	0.171144104	0.576341976	1.79E-05	0.05	0.587301587	0.237961252	1	5.18E-17	0.465404921	0.955369918	0.952264257	0.010250299	0.075111575
0.3	100	0.05	0.01	0.05	20000	95	0.157909287	0.549792847	2.38E-05	0.05	0.535714286	0.241831631	1	-3.93E-18	0.458672348	0.950102612	0.947276345	0.027981846	0.087639728
0.3	100	0.05	0.01	0.05	20000	96	0.075653255	0.623267002	5.26E-06	0.05	0.54	0.267153705	1	2.99E-18	0.53573986	0.960729306	0.960017426	-0.040106991	0.014980047
0.3	100	0.05	0.01	0.05	20000	97	0.192754344	0.55770712	0.001494261	0.05	0.4	0.243278065	1	-3.75E-17	0.479592116	0.941152918	0.941893562	-0.018158361	0.035515483
0.3	100	0.05	0.01	0.05	20000	98	0.200314127	0.582504742	0.000283944	0.05	0.595744681	0.244962574	1	-1.11E-17	0.511989941	0.954952546	0.954797413	0.139718018	0.196928333
0.3	100	0.05	0.01	0.05	20000	99	0.157666862	0.630821897	1.71E-05	0.05	0.4375	0.247991974	1	1.54E-17	0.496478494	0.951386828	0.945359528	-0.040845978	0.009945579
0.3	100	0.05	0.01	0.05	20000	100	0.144167535	0.559219416	0.001467886	0.05	0.518518519	0.250352178	1	-2.81E-17	0.462216095	0.9518588	0.950463784	-0.020369205	0.024676687
0.3	100	0.1	0.01	0.05	20000	1	0.1319855	0.513975699	1.44E-07	0.1	0.769230769	0.229358266	1	-2.46E-17	0.406340976	0.946112666	0.931658379	0.084799579	0.160483607
0.3	100	0.1	0.01	0.05	20000	2	0.053751885	0.665585336	1.24E-09	0.1	0.815384615	0.243203482	1	-2.17E-17	0.445432196	0.953226751	0.94994152	0.045019585	0.135390017
0.3	100	0.1	0.01	0.05	20000	3	0.221885675	0.667568014	2.20E-07	0.1	0.790322581	0.246525335	1	1.31E-17	0.547809847	0.941383959	0.941900136	0.155136472	0.236128279
0.3	100	0.1	0.01	0.05	20000	4	0.044799579	0.618738553	6.81E-11	0.1	0.786885246	0.247312503	1	-3.83E-17	0.442837565	0.950275599	0.944309927	0.052055766	0.135748987
0.3	100	0.1	0.01	0.05	20000	5	0.196886137	0.569709484	2.67E-07	0.1	0.796610169	0.243883673	1	2.59E-17	0.463760595	0.952489853	0.939698258	0.142627362	0.227701703
0.3	100	0.1	0.01	0.05	20000	6	0.129019207	0.470827562	7.74E-05	0.1	0.8	0.247741686	1	-1.15E-17	0.415639687	0.940833491	0.934296234	0.076731999	0.178737749
0.3	100	0.1	0.01	0.05	20000	7	0.209807739	0.603024108	2.36E-06	0.1	0.723076923	0.24839859	1	6.64E-17	0.459814712	0.962689078	0.957593163	0.075169503	0.141488948
0.3	100	0.1	0.01	0.05	20000	8	0.139561238	0.566431598	2.61E-07	0.1	0.783333333	0.259216081	1	-9.55E-18	0.450712493	0.967739651	0.964730948	0.036159086	0.116783315
0.3	100	0.1	0.01	0.05	20000	9	0.190494383	0.597410702	2.01E-05	0.1	0.787234043	0.247220716	1	2.66E-17	0.49723771	0.953317778	0.948754242	0.088808931	0.177429871
0.3	100	0.1	0.01	0.05	20000	10	0.166841344	0.575953714	0.000722823	0.1	0.666666667	0.250519929	1	-2.50E-17	0.442824306	0.946418988	0.937933885	0.023871424	0.09248837
0.3	100	0.1	0.01	0.05	20000	11	0.177588865	0.554336404	5.00E-05	0.1	0.771929825	0.236736115	1	4.96E-17	0.466320573	0.935626046	0.936179426	0.090005032	0.182452402
0.3	100	0.1	0.01	0.05	20000	12	0.010541196	0.660033301	1.32E-11	0.1	0.804347826	0.251430672	1	3.09E-17	0.493203146	0.957785792	0.956793634	-0.099772947	-0.049827787
0.3	100	0.1	0.01	0.05	20000	13	0.093896406	0.605177518	1.58E-07	0.1	0.723076923	0.246072403	1	-5.63E-17	0.463344193	0.955005953	0.945463028	0.073755269	0.165397399
0.3	100	0.1	0.01	0.05	20000	14	0.213311281	0.677097516	7.79E-07	0.1	0.784313725	0.246613463	1	-3.25E-17	0.523209126	0.949493917	0.951674777	0.147306234	0.23246815
0.3	100	0.1	0.01	0.05	20000	15	0.01499954	0.732568609	6.31E-11	0.1	0.819672131	0.240143615	1	-4.46E-18	0.480951908	0.947198293	0.947600622	-0.031205395	0.028604665
0.3	100	0.1	0.01	0.05	20000	16	0.121709393	0.612203417	7.50E-09	0.1	0.787878788	0.244783522	1	7.52E-18	0.459873719	0.949784281	0.945383465	0.025816361	0.11222109
0.3	100	0.1	0.01	0.05	20000	17	0.171822253	0.6752766	6.35E-10	0.1	0.721311475	0.253144666	1	8.17E-18	0.525375388	0.962047449	0.959225631	-0.02534038	0.049009836
0.3	100	0.1	0.01	0.05	20000	18	0.10585467	0.538304903	3.74E-08	0.1	0.796875	0.240488079	1	-2.79E-17	0.420855703	0.949678099	0.944724459	0.03951118	0.134718431
0.3	100	0.1	0.01	0.05	20000	19	0.298605471	0.683292377	4.70E-06	0.1	0.755102041	0.257785382	1	-3.16E-17	0.581907096	0.951099803	0.951250729	0.105652173	0.19653416
0.3	100	0.1	0.01	0.05	20000	20	0.131111621	0.653751148	3.67E-08	0.1	0.712121212	0.24544813	1	2.87E-17	0.475745205	0.943105998	0.935975401	0.016711097	0.080512899
0.3	100	0.1	0.01	0.05	20000	21	0.079506208	0.56884201	4.49E-07	0.1	0.784313725	0.245288434	1	1.26E-18	0.43774058	0.936707782	0.924927022	0.048315693	0.154402763
0.3	100	0.1	0.01	0.05	20000	22	0.156435576	0.595185759	3.26E-08	0.1	0.753623188	0.245441386	1	1.19E-17	0.459342456	0.946774369	0.943093618	0.008136576	0.097576187
0.3	100	0.1	0.01	0.05	20000	23	0.086064883	0.70038866	4.22E-13	0.1	0.810344828	0.252972051	1	1.63E-17	0.456959145	0.944398819	0.938007639	-0.039363269	0.034505665
0.3	100	0.1	0.01	0.05	20000	24	0.02845365	0.61822515	1.77E-10	0.1	0.672131148	0.250476525	1	1.45E-18	0.436560341	0.96203509	0.957503588	-0.089835222	-0.02237885
0.3	100	0.1	0.01	0.05	20000	25	0.188482361	0.587925109	1.37E-06	0.1	0.837209302	0.246851629	1	2.03E-17	0.471388926	0.953817212	0.945092613	0.07682288	0.155625751
0.3	100	0.1	0.01	0.05	20000	26	0.164205772	0.628038958	9.10E-07	0.1	0.8	0.233128415	1	3.66E-17	0.486626371	0.948937024	0.943472408	0.051496538	0.148826554
0.3	100	0.1	0.01	0.05	20000	27	0.087199629	0.540232208	6.14E-08	0.1	0.779661017	0.246783686	1	2.46E-18	0.426653999	0.956190058	0.95209568	0.001130262	0.07065955
0.3	100	0.1	0.01	0.05	20000	28	0.033401379	0.654157815	1.74E-09	0.1	0.785714286	0.247735795	1	1.50E-17	0.495849947	0.94449737	0.935815251	0.029505448	0.115057331
0.3	100	0.1	0.01	0.05	20000	29	0.145388252	0.508783652	8.56E-05	0.1	0.677419355	0.233898643	1	-2.42E-17	0.408724157	0.94429325	0.937536741	0.003799218	0.095966973
0.3	100	0.1	0.01	0.05	20000	30	-0.006254197	0.65441066	1.30E-09	0.1	0.75	0.245469998	1	2.97E-17	0.434900407	0.943943086	0.94090261	-0.017258326	0.059715974
0.3	100	0.1	0.01	0.05	20000	31	0.120196286	0.572213694	4.22E-09	0.1	0.754716981	0.238996008	1	1.04E-18	0.481585711	0.955850068	0.952335805	-0.001992344	0.068413765
0.3	100	0.1	0.01	0.05	20000	32	0.026603831	0.661226192	1.97E-13	0.1	0.793103448	0.240316182	1	-2.75E-18	0.433224721	0.957529167	0.957898237	-0.171460372	-0.09075056
0.3	100	0.1	0.01	0.05	20000	33	-0.010839617	0.616096379	7.77E-08	0.1	0.82	0.238103299	1	2.81E-17	0.453456384	0.945428049	0.945565371	-0.021848997	0.087285056
0.3	100	0.1	0.01	0.05	20000	34	-0.009895795	0.57905559	7.47E-09	0.1	0.735849057	0.253745281	1	-5.25E-17	0.437355749	0.96258292	0.958348775	-0.080043297	0.008577572
0.3	100	0.1	0.01	0.05	20000	35	0.099650071	0.638271269	1.28E-07	0.1	0.781818182	0.250715601	1	7.45E-18	0.459614068	0.947662079	0.941117303	0.057101926	0.139193899
0.3	100	0.1	0.01	0.05	20000	36	0.00521779	0.516716753	2.64E-09	0.1	0.872727273	0.254779077	1	-1.53E-17	0.382230519	0.95298066	0.947597141	0.005364807	0.083752712
0.3	100	0.1	0.01	0.05	20000	37	0.087914069	0.518323396	2.93E-07	0.1	0.803921569	0.249957833	1	-2.46E-17	0.467395543	0.953874695	0.950144144	0.012222305	0.074150152
0.3	100	0.1	0.01	0.05	20000	38	0.247096451	0.63817239	0.000108988	0.1	0.84	0.244269766	1	-2.78E-17	0.532441066	0.951300434	0.948228141	0.206093711	0.278306429
0.3	100	0.1	0.01	0.05	20000	39	0.002025818	0.548631477	1.58E-08	0.1	0.843137255	0.240347504	1	-9.97E-18	0.425206001	0.94462091	0.938385004	0.067304286	0.148854067
0.3	100	0.1	0.01	0.05	20000	40	0.077127349	0.630415596	1.95E-10	0.1	0.882352941	0.23940194	1	1.88E-17	0.459601647	0.944452414	0.940715707	0.06328806	0.142375832
0.3	100	0.1	0.01	0.05	20000	41	0.162888214	0.554532802	0.000177266	0.1	0.660714286	0.236837914	1	3.42E-17	0.453088136	0.942942936	0.934680219	0.014409201	0.08952894
0.3	100	0.1	0.01	0.05	20000	42	0.21078162	0.644856788	3.35E-07	0.1	0.813559322	0.248403149	1	1.26E-17	0.502687346	0.950791644	0.941196685	0.109321266	0.220113251
0.3	100	0.1	0.01	0.05	20000	43	0.105929244	0.68340399	1.70E-06	0.1	0.762711864	0.246071195	1	-2.74E-17	0.49267574	0.951929716	0.951364664	0.098417791	0.172866017
0.3	100	0.1	0.01	0.05	20000	44	0.171252282	0.503982171	0.000148832	0.1	0.784313725	0.248050036	1	4.27E-17	0.414340451	0.953014415	0.947192838	0.044266497	0.114936506
0.3	100	0.1	0.01	0.05	20000	45	0.166610518	0.470775392	1.00E-06	0.1	0.854166667	0.244929003	1	2.91E-17	0.449490418	0.951059747	0.954878476	0.048953304	0.130271172
0.3	100	0.1	0.01	0.05	20000	46	0.104819655	0.723604804	1.73E-10	0.1	0.811320755	0.255888686	1	-2.55E-17	0.534176809	0.931553274	0.928823016	0.044913182	0.129571318
0.3	100	0.1	0.01	0.05	20000	47	0.261268457	0.598221615	2.01E-06	0.1	0.719298246	0.244472016	1	-3.77E-17	0.530143198	0.949953396	0.950108273	0.05477418	0.132617235
0.3	100	0.1	0.01	0.05	20000	48	0.181881511	0.480439131	6.17E-05	0.1	0.723404255	0.232849091	1	1.82E-17	0.428117625	0.950438615	0.947917649	0.094288673	0.163604367
0.3	100	0.1	0.01	0.05	20000	49	0.100179639	0.568613393	2.89E-08	0.1	0.811320755	0.248470807	1	-4.12E-17	0.444063393	0.949452116	0.947685325	-0.028525369	0.044365657
0.3	100	0.1	0.01	0.05	20000	50	0.222940766	0.567320168	4.50E-07	0.1	0.721311475	0.248622094	1	-1.83E-17	0.461161749	0.958176711	0.952806691	0.037949605	0.116874629
0.3	100	0.1	0.01	0.05	20000	51	0.021675013	0.636051833	1.85E-14	0.1	0.794117647	0.250615262	1	4.01E-18	0.416300349	0.940085306	0.92749795	-0.072492809	0.016112629
0.3	100	0.1	0.01	0.05	20000	52	0.070809304	0.612031031	9.98E-12	0.1	0.810344828	0.248463211	1	1.23E-17	0.479220947	0.94685406	0.942218503	0.060115163	0.143418447
0.3	100	0.1	0.01	0.05	20000	53	0.092854602	0.51501079	3.78E-06	0.1	0.75	0.244274537	1	1.49E-18	0.439922559	0.955732708	0.949128349	0.032803942	0.122812575
0.3	100	0.1	0.01	0.05	20000	54	0.111610694	0.60972687	2.56E-10	0.1	0.844827586	0.247064404	1	-3.41E-17	0.439459255	0.944555842	0.936011169	0.047758144	0.135140654
0.3	100	0.1	0.01	0.05	20000	55	0.144402379	0.598239427	7.42E-06	0.1	0.810344828	0.236517037	1	1.92E-17	0.431619407	0.944347773	0.944169265	0.086609415	0.149513297
0.3	100	0.1	0.01	0.05	20000	56	0.118569957	0.637096178	1.17E-07	0.1	0.881355932	0.238190192	1	1.47E-17	0.470019179	0.944900416	0.94129062	0.111984042	0.207276907
0.3	100	0.1	0.01	0.05	20000	57	0.05533619	0.587756552	2.77E-08	0.1	0.753246753	0.243826833	1	-4.39E-17	0.397989016	0.942623757	0.936993287	0.056490905	0.138316088
0.3	100	0.1	0.01	0.05	20000	58	0.165674666	0.653962259	2.97E-10	0.1	0.796296296	0.244848307	1	8.77E-17	0.490166127	0.964313364	0.963993269	-0.069428771	0.013525789
0.3	100	0.1	0.01	0.05	20000	59	0.151776736	0.527576533	3.79E-08	0.1	0.709677419	0.245395672	1	-2.63E-17	0.439257868	0.947109459	0.945317823	-0.021643028	0.036091209
0.3	100	0.1	0.01	0.05	20000	60	0.07464091	0.570966656	4.11E-06	0.1	0.735849057	0.251106779	1	5.29E-17	0.458716967	0.956955743	0.95367605	0.057785286	0.123448192
0.3	100	0.1	0.01	0.05	20000	61	0.115454565	0.509397945	2.50E-06	0.1	0.833333333	0.248523256	1	-1.01E-17	0.422632302	0.954762777	0.949378108	0.001727523	0.091758373
0.3	100	0.1	0.01	0.05	20000	62	0.125223168	0.606414487	1.35E-09	0.1	0.785714286	0.252826708	1	-1.70E-17	0.472093699	0.95010134	0.950548752	-0.009514828	0.075148198
0.3	100	0.1	0.01	0.05	20000	63	0.035390382	0.574824278	5.61E-10	0.1	0.703125	0.250417868	1	-1.32E-17	0.378042006	0.949016648	0.945675841	-0.115454536	-0.019563756
0.3	100	0.1	0.01	0.05	20000	64	0.000876447	0.512441044	1.64E-08	0.1	0.769230769	0.247192324	1	6.64E-17	0.446203161	0.967053334	0.960938866	-0.039082375	0.021523173
0.3	100	0.1	0.01	0.05	20000	65	0.18498027	0.538186216	1.75E-05	0.1	0.810344828	0.243474709	1	-1.67E-17	0.448010986	0.953197549	0.950784327	0.117620216	0.193186724
0.3	100	0.1	0.01	0.05	20000	66	-0.011087293	0.61204632	1.10E-09	0.1	0.709677419	0.251715721	1	1.28E-17	0.432744274	0.950841622	0.948556196	-0.100820485	-0.0066812
0.3	100	0.1	0.01	0.05	20000	67	0.145055543	0.554693907	1.07E-07	0.1	0.830188679	0.242325882	1	-1.97E-17	0.456167679	0.943897067	0.937698746	0.173727574	0.250355559
0.3	100	0.1	0.01	0.05	20000	68	0.117696146	0.592660073	1.03E-08	0.1	0.790322581	0.247188215	1	-2.58E-17	0.456943126	0.946803962	0.939031296	0.096002973	0.168288448
0.3	100	0.1	0.01	0.05	20000	69	-0.016584479	0.62794987	1.34E-08	0.1	0.739130435	0.251719574	1	4.72E-19	0.461733648	0.961448553	0.95248033	-0.103411196	-0.014652442
0.3	100	0.1	0.01	0.05	20000	70	0.129340396	0.597745016	6.21E-07	0.1	0.703703704	0.246077911	1	1.12E-17	0.492511917	0.958079357	0.954446108	0.026078219	0.115411999
0.3	100	0.1	0.01	0.05	20000	71	0.113497603	0.577839566	1.57E-06	0.1	0.714285714	0.239235066	1	-1.79E-17	0.418104597	0.935924726	0.930294849	0.050024373	0.12531338
0.3	100	0.1	0.01	0.05	20000	72	0.184567376	0.521215756	4.78E-06	0.1	0.796610169	0.252208926	1	-3.75E-17	0.397883939	0.951671692	0.945332738	0.011036848	0.085886867
0.3	100	0.1	0.01	0.05	20000	73	0.063113424	0.627789771	4.26E-11	0.1	0.820895522	0.244663169	1	-4.23E-17	0.39732904	0.944710258	0.937348008	0.048540742	0.124851067
0.3	100	0.1	0.01	0.05	20000	74	0.179085819	0.60507833	5.62E-07	0.1	0.777777778	0.251886441	1	-2.30E-17	0.469917287	0.949331215	0.948587568	0.009134883	0.05867538
0.3	100	0.1	0.01	0.05	20000	75	0.152948104	0.60303102	4.11E-11	0.1	0.816666667	0.24018104	1	3.67E-17	0.431075586	0.955231971	0.94485028	-0.030058298	0.048504524
0.3	100	0.1	0.01	0.05	20000	76	0.074277978	0.60262098	1.18E-10	0.1	0.758064516	0.244865014	1	2.24E-17	0.461508766	0.960170902	0.951403781	0.015447044	0.086912527
0.3	100	0.1	0.01	0.05	20000	77	0.069360258	0.596117881	1.79E-08	0.1	0.833333333	0.244617845	1	-3.92E-17	0.424402198	0.946073934	0.93984869	0.048347213	0.119774655
0.3	100	0.1	0.01	0.05	20000	78	0.142020871	0.574525574	2.53E-08	0.1	0.757575758	0.248704398	1	-5.47E-18	0.430003136	0.956870139	0.949771148	0.045236114	0.127387016
0.3	100	0.1	0.01	0.05	20000	79	0.055931933	0.51690548	1.91E-06	0.1	0.767857143	0.251082011	1	-1.95E-17	0.429502688	0.960745406	0.95314332	0.051534567	0.128343381
0.3	100	0.1	0.01	0.05	20000	80	0.196664466	0.5648797	1.81E-05	0.1	0.771929825	0.245427621	1	3.50E-17	0.44999398	0.953448796	0.945969281	0.081196026	0.174184914
0.3	100	0.1	0.01	0.05	20000	81	0.167836487	0.65090219	3.20E-06	0.1	0.85	0.245291436	1	-2.00E-17	0.465541508	0.945012436	0.942637463	0.127850169	0.206014744
0.3	100	0.1	0.01	0.05	20000	82	0.15356511	0.526897276	6.46E-07	0.1	0.790322581	0.242945973	1	4.46E-17	0.396151515	0.943157634	0.938360134	-0.018412785	0.073611876
0.3	100	0.1	0.01	0.05	20000	83	-0.013923326	0.627973147	1.04E-09	0.1	0.725490196	0.25099194	1	-1.70E-17	0.480469482	0.955004222	0.949278074	-0.093592071	-0.00802267
0.3	100	0.1	0.01	0.05	20000	84	0.124015763	0.589570303	4.80E-07	0.1	0.727272727	0.248990671	1	-3.10E-17	0.454459886	0.953377581	0.951433374	0.025614735	0.098646256
