h2_p	N_causal_SNPs	vr	freq_r	k	N_samples	seed	median_mut	median_ref	p_wilcox	h2_rare	penetrance	h2_poly_est	var_y	mean_prs	mean_prs_cases	r_prs_est_with_rv	r_prs_est_without_rv	mean_prs_cases_est_with_rv	mean_prs_cases_est_without_rv
0.3	100	0.05	0.01	0.05	5000	95	0.164686653	0.746303918	1.63E-09	0.05	0.393939394	0.345638134	1	-6.38E-17	0.64590887	0.975072028	0.972885468	-0.102121128	-0.074815814
0.3	100	0.05	0.01	0.05	5000	96	0.198790763	0.699318359	2.59E-05	0.05	0.445652174	0.336408736	1	-1.80E-17	0.610911422	0.972858934	0.971962602	-0.030840661	-0.000586086
0.3	100	0.05	0.01	0.05	5000	97	0.256794754	0.592346657	9.64E-06	0.05	0.485981308	0.277351006	1	1.31E-18	0.518596401	0.968652923	0.967552755	-0.030968407	-0.005827522
0.3	100	0.05	0.01	0.05	5000	98	0.24687969	0.658448474	1.20E-06	0.05	0.458333333	0.329859214	1	2.60E-18	0.570245469	0.978570766	0.976421996	-0.015526168	0.025155543
0.3	100	0.05	0.01	0.05	5000	99	0.171314363	0.598101024	2.46E-06	0.05	0.612244898	0.251270023	1	-3.28E-17	0.479789981	0.973685371	0.972659131	0.070583286	0.112197586
0.3	100	0.05	0.01	0.05	5000	100	0.45450861	0.667607498	0.002069136	0.05	0.494505495	0.30980788	1	8.41E-18	0.608179097	0.975574511	0.97485996	0.073626173	0.101771433
0.3	100	0.1	0.01	0.05	5000	1	0.067044124	0.609438793	1.00E-13	0.1	0.712765957	0.246802049	1	-7.70E-18	0.439339372	0.967536614	0.965616851	-0.078866545	-0.045874331
0.3	100	0.1	0.01	0.05	5000	2	0.239051638	0.829277611	3.38E-13	0.1	0.635036496	0.406400624	1	1.84E-17	0.664723454	0.979678987	0.975832738	0.034880224	0.077006107
0.3	100	0.1	0.01	0.05	5000	3	-0.018466886	0.53598987	3.70E-14	0.1	0.75	0.214143251	1	-6.49E-18	0.376583251	0.960532933	0.953185247	0.004877851	0.043049547
0.3	100	0.1	0.01	0.05	5000	4	0.127552109	0.6613326	8.45E-14	0.1	0.757281553	0.250091232	1	-3.15E-18	0.497927764	0.971653354	0.966923135	-0.004459179	0.048715784
0.3	100	0.1	0.01	0.05	5000	5	0.177240372	0.669817198	4.00E-13	0.1	0.75	0.264601368	1	1.71E-18	0.517139919	0.96769436	0.966833668	0.037572502	0.070923952
0.3	100	0.1	0.01	0.05	5000	6	0.074272304	0.740335856	6.38E-15	0.1	0.692307692	0.317079248	1	-1.74E-17	0.568914789	0.968990261	0.968056018	-0.075601114	-0.04176776
0.3	100	0.1	0.01	0.05	5000	7	0.047507535	0.638864746	7.80E-13	0.1	0.685185185	0.277072458	1	2.92E-17	0.484121467	0.97382803	0.97181849	0.000292303	0.035586045
0.3	100	0.1	0.01	0.05	5000	8	0.21855911	0.691377555	1.07E-14	0.1	0.663366337	0.341249707	1	-3.74E-18	0.544756813	0.976974122	0.973275651	-0.034294144	0.001369872
0.3	100	0.1	0.01	0.05	5000	9	0.154806925	0.647720024	2.45E-09	0.1	0.714285714	0.267651341	1	-1.11E-17	0.538547405	0.965986467	0.966403623	-0.044082796	0.002136791
0.3	100	0.1	0.01	0.05	5000	10	0.082295876	0.62931845	8.51E-10	0.1	0.703703704	0.265118553	1	-1.50E-17	0.485731457	0.971183001	0.968475233	-0.048438836	0.003333256
0.3	100	0.1	0.01	0.05	5000	11	0.043703117	0.591868576	7.61E-14	0.1	0.696078431	0.254616147	1	2.99E-17	0.450034331	0.972225032	0.970442269	-0.070634319	-0.033631602
0.3	100	0.1	0.01	0.05	5000	12	0.05990012	0.617663119	8.49E-11	0.1	0.678571429	0.222450064	1	6.42E-18	0.50001904	0.968960559	0.965962707	-0.05075506	-0.008051703
0.3	100	0.1	0.01	0.05	5000	13	0.075918467	0.651827792	9.75E-10	0.1	0.813953488	0.281238431	1	-1.67E-17	0.522852659	0.974666565	0.974309819	0.070638608	0.128041325
0.3	100	0.1	0.01	0.05	5000	14	0.043784765	0.530110803	9.43E-14	0.1	0.703703704	0.230526122	1	4.55E-17	0.381147733	0.965530532	0.962583348	-0.076759941	-0.041306417
0.3	100	0.1	0.01	0.05	5000	15	0.216642376	0.682272722	3.88E-12	0.1	0.588235294	0.283093542	1	6.09E-18	0.544136334	0.963128146	0.960133244	-0.048325975	-0.011584296
0.3	100	0.1	0.01	0.05	5000	16	0.200762851	0.644663602	1.61E-09	0.1	0.705882353	0.305129178	1	2.21E-17	0.510069197	0.975281409	0.970289399	0.055303516	0.100396691
0.3	100	0.1	0.01	0.05	5000	17	0.161686947	0.688508865	4.01E-11	0.1	0.760416667	0.328179719	1	-1.71E-17	0.513487757	0.971177373	0.973145355	-0.007745581	0.044455971
0.3	100	0.1	0.01	0.05	5000	18	0.031711978	0.660295154	2.77E-20	0.1	0.740740741	0.287590803	1	-3.55E-17	0.497467254	0.972145912	0.972269511	-0.087187509	-0.038462413
0.3	100	0.1	0.01	0.05	5000	19	0.064660143	0.741560268	1.82E-12	0.1	0.831325301	0.326368781	1	-3.04E-17	0.593536269	0.974597872	0.973886925	0.006114286	0.056558888
0.3	100	0.1	0.01	0.05	5000	20	0.190319129	0.703926937	3.65E-10	0.1	0.691056911	0.290523877	1	-1.26E-17	0.517286561	0.97093165	0.969354899	0.011928772	0.051204177
0.3	100	0.1	0.01	0.05	5000	21	0.082536529	0.731808758	1.08E-16	0.1	0.726315789	0.32248025	1	-2.25E-17	0.572700193	0.97216651	0.968326007	-0.082767087	-0.039814203
0.3	100	0.1	0.01	0.05	5000	22	0.219744216	0.787721837	1.77E-15	0.1	0.701754386	0.29495652	1	-3.96E-18	0.570514513	0.970678701	0.968119799	-0.006497151	0.0367394
0.3	100	0.1	0.01	0.05	5000	23	0.163868553	0.555939808	4.88E-12	0.1	0.7	0.264107759	1	7.93E-18	0.472722756	0.965300085	0.959587174	-0.006428528	0.038996744
0.3	100	0.1	0.01	0.05	5000	24	0.057468129	0.578195052	3.77E-13	0.1	0.759615385	0.276365261	1	-1.16E-17	0.419423436	0.972634565	0.968485611	-0.045355416	0.006649641
0.3	100	0.1	0.01	0.05	5000	25	0.059100681	0.749311921	1.07E-12	0.1	0.69	0.325545086	1	-3.96E-17	0.595685459	0.980327546	0.979121737	-0.060334543	-0.021482292
0.3	100	0.1	0.01	0.05	5000	26	0.152058496	0.740048311	4.12E-14	0.1	0.730769231	0.345152483	1	-9.79E-18	0.562402269	0.980236966	0.977578377	-0.034843964	0.006785948
0.3	100	0.1	0.01	0.05	5000	27	0.131053026	0.734175812	4.95E-13	0.1	0.755319149	0.336752983	1	6.76E-17	0.57400123	0.97259842	0.965521197	0.075060483	0.13133947
0.3	100	0.1	0.01	0.05	5000	28	0.190572839	0.754890947	1.36E-14	0.1	0.778761062	0.302883876	1	1.92E-17	0.547079438	0.971175962	0.970788896	0.067707156	0.136408711
0.3	100	0.1	0.01	0.05	5000	29	0.086889701	0.70890613	3.41E-13	0.1	0.773195876	0.313402495	1	-1.61E-17	0.541344115	0.974407114	0.969744508	0.037283969	0.086302819
0.3	100	0.1	0.01	0.05	5000	30	0.077525273	0.71169148	2.02E-13	0.1	0.722222222	0.33221318	1	-1.76E-17	0.547159302	0.97070572	0.965592352	-0.047034551	0.007934233
0.3	100	0.1	0.01	0.05	5000	31	0.21685177	0.614198455	1.78E-10	0.1	0.669811321	0.264780341	1	-1.28E-17	0.50174285	0.975652287	0.975034768	-0.007320454	0.025004506
0.3	100	0.1	0.01	0.05	5000	32	0.116315518	0.545361868	1.65E-12	0.1	0.722772277	0.230601916	1	-1.15E-17	0.424119554	0.969315122	0.964683353	-0.064763487	-0.026773806
0.3	100	0.1	0.01	0.05	5000	33	0.14788529	0.742997017	4.61E-14	0.1	0.765306122	0.307222584	1	3.18E-17	0.586927365	0.973550878	0.969301105	0.032767343	0.156188281
0.3	100	0.1	0.01	0.05	5000	34	0.02457266	0.680189539	5.45E-17	0.1	0.614678899	0.291110366	1	-1.28E-17	0.512213187	0.974949322	0.973287431	-0.15655807	-0.116824194
0.3	100	0.1	0.01	0.05	5000	35	0.231421709	0.727094503	2.52E-12	0.1	0.659574468	0.326113652	1	1.36E-17	0.628010455	0.9778316	0.973693092	-0.039362615	0.010052755
0.3	100	0.1	0.01	0.05	5000	36	0.116353443	0.53961674	2.55E-09	0.1	0.777777778	0.228197256	1	-2.81E-17	0.391313856	0.955268833	0.952871959	0.045717245	0.093503355
0.3	100	0.1	0.01	0.05	5000	37	0.158659016	0.768013774	4.72E-13	0.1	0.673469388	0.320810961	1	-9.04E-18	0.571667836	0.969284952	0.968573697	-0.064518161	-0.026249489
0.3	100	0.1	0.01	0.05	5000	38	0.184410034	0.638176639	3.00E-12	0.1	0.756302521	0.268027198	1	6.87E-18	0.502942088	0.972002826	0.966918096	0.043126463	0.090859193
0.3	100	0.1	0.01	0.05	5000	39	0.107927741	0.632540381	9.59E-12	0.1	0.736263736	0.295409946	1	1.03E-17	0.504422001	0.979630553	0.975111306	0.017724534	0.060509867
0.3	100	0.1	0.01	0.05	5000	40	0.112671857	0.654264854	1.16E-12	0.1	0.747368421	0.293012076	1	-1.08E-17	0.498798569	0.964902043	0.96131954	-0.024844356	0.027182778
0.3	100	0.1	0.01	0.05	5000	41	0.287749372	0.779093508	1.72E-10	0.1	0.704081633	0.32666399	1	4.78E-17	0.61947488	0.973532494	0.97360247	0.064495244	0.110550523
0.3	100	0.1	0.01	0.05	5000	42	0.095745212	0.70253867	2.94E-12	0.1	0.72826087	0.31935164	1	-2.19E-17	0.550770084	0.971222956	0.970016913	-0.014052721	0.027943505
0.3	100	0.1	0.01	0.05	5000	43	0.125898164	0.746781964	2.93E-10	0.1	0.701149425	0.304085745	1	-8.78E-19	0.606123331	0.975184752	0.973073276	0.029609128	0.07691138
0.3	100	0.1	0.01	0.05	5000	44	0.087192377	0.796321197	3.27E-16	0.1	0.75	0.38683554	1	1.20E-17	0.582566819	0.984952387	0.981250697	-0.01240856	0.033295969
0.3	100	0.1	0.01	0.05	5000	45	0.103463296	0.867177016	2.31E-14	0.1	0.622641509	0.3869739	1	-2.21E-17	0.699102815	0.983609204	0.9813404	-0.017055213	0.027813728
0.3	100	0.1	0.01	0.05	5000	46	0.044448774	0.660143709	1.72E-16	0.1	0.68	0.278708998	1	-2.82E-17	0.51959248	0.973327138	0.970616035	-0.093097893	-0.05031493
0.3	100	0.1	0.01	0.05	5000	47	0.168205084	0.661647127	2.23E-14	0.1	0.757281553	0.282747071	1	-6.25E-19	0.493304631	0.974580943	0.975765611	-0.02047399	0.021168882
0.3	100	0.1	0.01	0.05	5000	48	0.1209811	0.62172896	4.77E-09	0.1	0.744444444	0.283298863	1	-9.31E-18	0.52491594	0.965194028	0.959027994	0.120640836	0.152170635
0.3	100	0.1	0.01	0.05	5000	49	0.20624483	0.80675323	1.86E-15	0.1	0.717171717	0.331001411	1	2.68E-17	0.632917184	0.973945877	0.972718113	0.036001786	0.066539579
0.3	100	0.1	0.01	0.05	5000	50	0.211606795	0.705866212	6.19E-14	0.1	0.734939759	0.300171353	1	1.08E-18	0.586404055	0.968401421	0.965984387	-0.021126914	0.02400072
0.3	100	0.1	0.01	0.05	5000	51	0.258350104	0.65263537	7.59E-10	0.1	0.873417722	0.302141412	1	-2.39E-17	0.559244843	0.966372616	0.965859009	0.117806624	0.17719852
0.3	100	0.1	0.01	0.05	5000	52	0.038775077	0.535814595	4.76E-15	0.1	0.795918367	0.231962445	1	8.59E-18	0.404497744	0.966781384	0.95850998	-0.035270686	0.013117397
0.3	100	0.1	0.01	0.05	5000	53	0.101249418	0.58797855	1.85E-11	0.1	0.690721649	0.291060781	1	-3.74E-17	0.50338496	0.972060272	0.967354706	0.017013025	0.065028239
0.3	100	0.1	0.01	0.05	5000	54	0.169634545	0.67300473	2.99E-12	0.1	0.736842105	0.30157582	1	-3.19E-17	0.545559298	0.97095239	0.966648794	0.032232427	0.080570236
0.3	100	0.1	0.01	0.05	5000	55	0.139154047	0.649736275	2.53E-12	0.1	0.663636364	0.269401836	1	2.73E-17	0.502967618	0.974776657	0.970967207	-0.044948759	-0.002529504
0.3	100	0.1	0.01	0.05	5000	56	-0.02312122	0.645149712	2.01E-16	0.1	0.724489796	0.267525453	1	-1.78E-17	0.463444571	0.974373106	0.973566645	-0.067720701	-0.031125454
0.3	100	0.1	0.01	0.05	5000	57	0.260224722	0.789160447	5.13E-14	0.1	0.649122807	0.370987177	1	1.15E-17	0.644097765	0.972639289	0.971727756	-0.009762216	0.026107774
0.3	100	0.1	0.01	0.05	5000	58	0.169784124	0.685477581	7.47E-14	0.1	0.745614035	0.270026392	1	-2.78E-17	0.48999809	0.966236182	0.960524027	0.025754035	0.078476067
0.3	100	0.1	0.01	0.05	5000	59	0.276231324	0.665284351	1.92E-10	0.1	0.722689076	0.29295352	1	1.84E-17	0.529620642	0.971867274	0.96793313	0.008219195	0.059039419
0.3	100	0.1	0.01	0.05	5000	60	0.100249402	0.664333155	1.98E-12	0.1	0.767676768	0.267972685	1	-1.57E-17	0.482275145	0.96892866	0.962595749	0.049630481	0.110044968
0.3	100	0.1	0.01	0.05	5000	61	0.151542938	0.706838253	1.05E-13	0.1	0.718446602	0.314845556	1	-1.88E-18	0.558085413	0.974993618	0.970985132	0.031528239	0.06934606
0.3	100	0.1	0.01	0.05	5000	62	0.202662043	0.791614105	9.11E-13	0.1	0.696969697	0.325450642	1	9.35E-18	0.624567708	0.975944486	0.975285092	0.038511175	0.079237187
0.3	100	0.1	0.01	0.05	5000	63	0.159896165	0.737361854	1.71E-15	0.1	0.754901961	0.30526509	1	2.28E-17	0.560808396	0.972458226	0.969544762	0.00847794	0.056236701
0.3	100	0.1	0.01	0.05	5000	64	0.011084235	0.646819484	3.91E-16	0.1	0.697674419	0.269521695	1	1.96E-17	0.492825137	0.959742835	0.955937874	-0.101778433	-0.050214049
0.3	100	0.1	0.01	0.05	5000	65	0.208562628	0.899873637	8.87E-15	0.1	0.603960396	0.402461321	1	1.67E-17	0.734065643	0.974752789	0.972781204	0.013904152	0.062194879
0.3	100	0.1	0.01	0.05	5000	66	0.190417156	0.672428123	1.02E-10	0.1	0.663551402	0.280216827	1	-1.21E-17	0.546457945	0.979389802	0.975508519	0.02758935	0.071361297
0.3	100	0.1	0.01	0.05	5000	67	0.153712243	0.738188002	4.70E-14	0.1	0.835164835	0.289937842	1	-9.16E-18	0.56094149	0.968742689	0.965955337	0.098966253	0.153778423
0.3	100	0.1	0.01	0.05	5000	68	0.027918245	0.616070709	3.60E-13	0.1	0.773195876	0.255064878	1	3.06E-17	0.432701967	0.97040794	0.96866488	-0.01454264	0.028914061
0.3	100	0.1	0.01	0.05	5000	69	0.11354952	0.570518639	1.70E-09	0.1	0.729166667	0.253203909	1	-3.14E-18	0.442763572	0.963470447	0.96208438	-0.011727219	0.029190273
0.3	100	0.1	0.01	0.05	5000	70	0.120472405	0.665011491	6.70E-11	0.1	0.765957447	0.286608785	1	1.51E-17	0.525241819	0.97293951	0.965410169	0.063295514	0.12904509
0.3	100	0.1	0.01	0.05	5000	71	0.033318868	0.770923212	1.40E-13	0.1	0.681415929	0.339426288	1	3.07E-17	0.563086658	0.980558424	0.977177884	-0.016827591	0.033693477
0.3	100	0.1	0.01	0.05	5000	72	0.177417573	0.677826904	2.78E-08	0.1	0.658536585	0.30017546	1	-2.36E-17	0.579998641	0.971210127	0.970953645	0.061114125	0.103965665
0.3	100	0.1	0.01	0.05	5000	73	0.125504893	0.904360765	2.73E-11	0.1	0.638297872	0.409021991	1	-7.55E-17	0.746176612	0.981412339	0.97844108	-0.035215292	0.009396732
0.3	100	0.1	0.01	0.05	5000	74	0.091796113	0.57814858	1.41E-11	0.1	0.691588785	0.261185542	1	-1.35E-17	0.428808811	0.965737472	0.962927333	-0.002554746	0.035542719
0.3	100	0.1	0.01	0.05	5000	75	0.07818197	0.567538558	1.49E-11	0.1	0.719298246	0.226590091	1	-4.48E-17	0.380776911	0.965419959	0.960154627	-0.063219207	-0.014274669
0.3	100	0.1	0.01	0.05	5000	76	0.055010238	0.526139404	6.41E-13	0.1	0.75	0.196709661	1	-3.42E-17	0.391280146	0.964192846	0.954756875	0.017561417	0.070667823
0.3	100	0.1	0.01	0.05	5000	77	0.04258352	0.792392054	5.34E-15	0.1	0.698795181	0.359890934	1	-3.98E-17	0.633831429	0.976000044	0.974909681	-0.119549086	-0.073430987
0.3	100	0.1	0.01	0.05	5000	78	0.198093406	0.733329165	1.05E-14	0.1	0.596638655	0.328570582	1	-3.53E-17	0.594647176	0.978989586	0.975671083	-0.066094759	-0.032868436
0.3	100	0.1	0.01	0.05	5000	79	0.301078162	0.712829041	1.18E-12	0.1	0.700934579	0.379777071	1	-3.70E-17	0.617482353	0.980783054	0.979368759	0.043584741	0.079954638
0.3	100	0.1	0.01	0.05	5000	80	0.248247759	0.78103283	4.72E-11	0.1	0.666666667	0.351093987	1	-6.45E-19	0.630461193	0.969591193	0.969473924	-0.024081567	0.015578134
0.3	100	0.1	0.01	0.05	5000	81	0.137190988	0.523100227	3.25E-09	0.1	0.78125	0.232629116	1	-1.74E-17	0.436369332	0.961907937	0.959782771	0.010529285	0.051573878
0.3	100	0.1	0.01	0.05	5000	82	0.182787476	0.669302592	4.24E-13	0.1	0.653061224	0.27925333	1	4.96E-17	0.546693755	0.971375045	0.967906161	-0.036598918	0.00385387
0.3	100	0.1	0.01	0.05	5000	83	0.200524708	0.79237903	1.67E-11	0.1	0.739130435	0.345329825	1	-1.85E-17	0.610985707	0.978206798	0.976443852	0.039910869	0.079540352
0.3	100	0.1	0.01	0.05	5000	84	0.115699244	0.531940532	5.67E-08	0.1	0.724137931	0.214839061	1	-4.82E-17	0.421962039	0.967788429	0.963054202	-0.012277987	0.027559253
0.3	100	0.1	0.01	0.05	5000	85	0.095332446	0.614368125	1.86E-10	0.1	0.841463415	0.318867761	1	-2.54E-17	0.503638554	0.974427563	0.973202738	0.046576394	0.094869029
0.3	100	0.1	0.01	0.05	5000	86	0.150352464	0.639177159	3.50E-12	0.1	0.65625	0.253663536	1	2.65E-17	0.473353658	0.969305933	0.9640583	-0.016781491	0.029440265
0.3	100	0.1	0.01	0.05	5000	87	0.089519891	0.667362163	1.10E-10	0.1	0.690721649	0.290572816	1	2.48E-17	0.502971958	0.969956417	0.969617297	-0.02885854	0.002684111
0.3	100	0.1	0.01	0.05	5000	88	0.080608829	0.658835646	5.76E-13	0.1	0.722222222	0.290990929	1	-5.06E-19	0.501184266	0.978124079	0.97411646	-0.110248555	-0.07074359
0.3	100	0.1	0.01	0.05	5000	89	0.219936175	0.780678161	7.29E-12	0.1	0.736842105	0.352671401	1	9.21E-17	0.603032649	0.973222584	0.969777469	0.02027734	0.059826732
0.3	100	0.1	0.01	0.05	5000	90	0.204228714	0.722301657	9.65E-16	0.1	0.707964602	0.290991917	1	4.71E-18	0.542052844	0.970552833	0.969881183	-0.038223442	-0.005286844
0.3	100	0.1	0.01	0.05	5000	91	0.223094298	0.925911043	8.71E-17	0.1	0.712765957	0.411560948	1	-1.25E-17	0.76180765	0.980779372	0.97792987	0.049795873	0.09258869
0.3	100	0.1	0.01	0.05	5000	92	0.06742646	0.589831015	2.14E-11	0.1	0.642201835	0.257337567	1	6.69E-17	0.429174829	0.971435079	0.9670312	-0.08444915	-0.039456975
0.3	100	0.1	0.01	0.05	5000	93	0.141860379	0.694187105	1.35E-13	0.1	0.714285714	0.276484114	1	-6.68E-18	0.525275963	0.969097746	0.966311699	-0.011296643	0.031077427
0.3	100	0.1	0.01	0.05	5000	94	0.272387055	0.70677936	4.09E-09	0.1	0.623931624	0.315622882	1	1.21E-17	0.560331121	0.972609286	0.968706663	0.001832128	0.043718614
0.3	100	0.1	0.01	0.05	5000	95	0.147135265	0.815520729	1.75E-15	0.1	0.656565657	0.345638134	1	-6.38E-17	0.610066277	0.976175892	0.972323353	-0.102428467	-0.062476576
0.3	100	0.1	0.01	0.05	5000	96	0.031927323	0.715947171	1.06E-11	0.1	0.695652174	0.336408736	1	-1.80E-17	0.55248583	0.97426744	0.972357376	-0.031141603	0.01121482
0.3	100	0.1	0.01	0.05	5000	97	0.191295792	0.650286244	2.04E-11	0.1	0.700934579	0.277351006	1	1.31E-18	0.484683064	0.970367104	0.968046271	-0.030782239	0.004653056
0.3	100	0.1	0.01	0.05	5000	98	0.02525605	0.665420921	3.75E-14	0.1	0.78125	0.329859214	1	2.60E-18	0.487208555	0.97950367	0.975446965	-0.015246465	0.042352713
0.3	100	0.1	0.01	0.05	5000	99	0.139151364	0.615534026	1.77E-11	0.1	0.826530612	0.251270023	1	-3.28E-17	0.445355453	0.974999442	0.972388226	0.070573105	0.126247607
0.3	100	0.1	0.01	0.05	5000	100	0.153116945	0.708668653	9.00E-11	0.1	0.791208791	0.30980788	1	8.41E-18	0.551872372	0.976905903	0.975158414	0.073616648	0.113242995
0.2	100	0.01	0.01	0.05	5000	1	0.325709216	0.343073518	0.879529489	0.01	0.085106383	0.164534699	1	-1.15E-17	0.339657745	0.944770911	0.944538224	-0.062365513	-0.055153819
0.2	100	0.01	0.01	0.05	5000	2	0.486661751	0.543537825	0.099048495	0.01	0.131386861	0.270933749	1	2.29E-17	0.55240125	0.968702039	0.968103399	0.028843477	0.04046068
0.2	100	0.01	0.01	0.05	5000	3	0.064628232	0.288280133	0.012685781	0.01	0.16	0.142762167	1	-1.39E-18	0.279834297	0.936507275	0.934142985	0.009380788	0.021071668
0.2	100	0.01	0.01	0.05	5000	4	0.15710655	0.381037257	0.274971897	0.01	0.155339806	0.166727488	1	2.55E-17	0.379411218	0.952397126	0.951451544	-0.001570314	0.01522332
0.2	100	0.01	0.01	0.05	5000	5	0.309488227	0.383086232	0.25667203	0.01	0.144230769	0.176400912	1	-1.19E-17	0.376917687	0.946847366	0.94753591	0.026132123	0.036691694
0.2	100	0.01	0.01	0.05	5000	6	0.287286644	0.371402449	0.301587215	0.01	0.182692308	0.211386165	1	-2.29E-17	0.43212911	0.946795272	0.94697922	-0.063741042	-0.05384533
0.2	100	0.01	0.01	0.05	5000	7	0.121349474	0.383126331	0.426195855	0.01	0.12037037	0.184714972	1	2.20E-17	0.359263523	0.957984611	0.957995011	-0.001613734	0.009086339
0.2	100	0.01	0.01	0.05	5000	8	0.196809742	0.405387453	0.038071807	0.01	0.168316832	0.227499805	1	1.28E-17	0.401897308	0.961241177	0.960139653	-0.024890577	-0.012802872
0.2	100	0.01	0.01	0.05	5000	9	0.285656888	0.400679754	0.160620022	0.01	0.142857143	0.178434228	1	1.73E-17	0.396045434	0.94258001	0.943474599	-0.041668512	-0.029919095
0.2	100	0.01	0.01	0.05	5000	10	0.270463943	0.397748457	0.613882642	0.01	0.185185185	0.176745702	1	-1.10E-17	0.356179386	0.953421037	0.953200557	-0.040072423	-0.025542665
0.2	100	0.01	0.01	0.05	5000	11	0.013092805	0.359152043	0.004048834	0.01	0.176470588	0.169744098	1	1.83E-17	0.332122406	0.954675131	0.954786032	-0.060216689	-0.049949319
0.2	100	0.01	0.01	0.05	5000	12	0.152718064	0.380923629	0.101519439	0.01	0.130952381	0.148300043	1	-6.53E-18	0.393882241	0.949637937	0.949049356	-0.03847516	-0.027158051
0.2	100	0.01	0.01	0.05	5000	13	0.091522045	0.391027206	0.096086756	0.01	0.197674419	0.187492287	1	-1.08E-17	0.391976299	0.955978177	0.957355374	0.050916434	0.071462711
0.2	100	0.01	0.01	0.05	5000	14	0.260014234	0.307193871	0.279154277	0.01	0.12962963	0.153684081	1	4.40E-17	0.323954222	0.945719585	0.945286321	-0.063841956	-0.053055676
0.2	100	0.01	0.01	0.05	5000	15	0.291367107	0.41689627	0.137029152	0.01	0.142857143	0.188729028	1	-9.18E-18	0.421218477	0.941729785	0.941419583	-0.039876422	-0.031769453
0.2	100	0.01	0.01	0.05	5000	16	0.417381252	0.392024189	0.763918254	0.01	0.18627451	0.203419452	1	-2.12E-18	0.36799425	0.958945877	0.957326153	0.051446664	0.065870045
0.2	100	0.01	0.01	0.05	5000	17	0.273022636	0.408661239	0.089216799	0.01	0.229166667	0.218786479	1	-9.56E-18	0.392796396	0.952770841	0.954877288	-0.014309423	0.003346808
0.2	100	0.01	0.01	0.05	5000	18	0.161012164	0.451498145	0.025719669	0.01	0.157407407	0.191727202	1	1.10E-18	0.422388059	0.955502857	0.956654911	-0.077731862	-0.06256494
0.2	100	0.01	0.01	0.05	5000	19	0.370326509	0.441618541	0.585788744	0.01	0.192771084	0.217579187	1	-3.77E-17	0.449941469	0.959134692	0.959928095	-0.001531974	0.016606051
0.2	100	0.01	0.01	0.05	5000	20	0.398936253	0.407576437	0.441892729	0.01	0.154471545	0.193682585	1	7.97E-18	0.410452159	0.954710558	0.954904303	0.009139092	0.021503224
0.2	100	0.01	0.01	0.05	5000	21	0.401606942	0.468874177	0.111499547	0.01	0.231578947	0.214986833	1	-2.48E-17	0.471016367	0.95352075	0.952142871	-0.062662913	-0.047985992
0.2	100	0.01	0.01	0.05	5000	22	0.262375682	0.456504111	0.176434036	0.01	0.096491228	0.19663768	1	-5.85E-19	0.44627661	0.95529885	0.955053344	-0.0049991	0.007775398
0.2	100	0.01	0.01	0.05	5000	23	0.404395497	0.368789765	0.592634286	0.01	0.154545455	0.176071839	1	9.24E-18	0.401800059	0.943620749	0.941919809	0.000635486	0.014317272
0.2	100	0.01	0.01	0.05	5000	24	0.046922531	0.326861023	0.003038298	0.01	0.201923077	0.184243507	1	-1.78E-17	0.308013055	0.956866436	0.95603925	-0.036968764	-0.019672221
0.2	100	0.01	0.01	0.05	5000	25	0.114790707	0.454151874	0.338723193	0.01	0.14	0.217030058	1	-1.45E-17	0.44649245	0.969970679	0.970179892	-0.052264878	-0.040962196
0.2	100	0.01	0.01	0.05	5000	26	0.209721627	0.463197543	0.00858226	0.01	0.153846154	0.230101655	1	-4.35E-18	0.437160166	0.969061606	0.968693063	-0.027937975	-0.015335776
0.2	100	0.01	0.01	0.05	5000	27	0.298930801	0.47119052	0.142620863	0.01	0.180851064	0.224501988	1	4.52E-17	0.459690534	0.957119712	0.954600287	0.067605685	0.08793545
0.2	100	0.01	0.01	0.05	5000	28	0.395491992	0.428940962	0.760890893	0.01	0.212389381	0.201922584	1	1.16E-17	0.411687341	0.953832029	0.955325895	0.05283564	0.078117934
0.2	100	0.01	0.01	0.05	5000	29	0.436064007	0.459297006	0.431760281	0.01	0.278350515	0.208934997	1	-7.38E-18	0.445868062	0.959346862	0.957868667	0.034141006	0.052737021
0.2	100	0.01	0.01	0.05	5000	30	0.213932524	0.448905481	0.039501865	0.01	0.233333333	0.221475453	1	-2.23E-17	0.426729204	0.951611877	0.950285191	-0.039422981	-0.019691073
0.2	100	0.01	0.01	0.05	5000	31	0.381034732	0.335548864	0.93967972	0.01	0.198113208	0.176520227	1	-1.49E-17	0.378751539	0.958164861	0.958597173	-0.006873922	0.003826931
0.2	100	0.01	0.01	0.05	5000	32	0.272071995	0.318615178	0.264900955	0.01	0.178217822	0.153734611	1	1.93E-17	0.341407391	0.949494079	0.94833865	-0.052388273	-0.040923824
0.2	100	0.01	0.01	0.05	5000	33	0.333249096	0.425880128	0.077978653	0.01	0.214285714	0.204815056	1	1.65E-17	0.432028038	0.955979905	0.956724089	0.020346694	0.061298132
0.2	100	0.01	0.01	0.05	5000	34	0.136619456	0.419912139	0.036688001	0.01	0.082568807	0.194073578	1	-2.00E-17	0.411986361	0.959879963	0.959770953	-0.12725404	-0.118276643
0.2	100	0.01	0.01	0.05	5000	35	0.289067129	0.480924272	0.210327554	0.01	0.138297872	0.217409101	1	-7.50E-18	0.457550942	0.965736126	0.964556115	-0.026801174	-0.012144105
